ID_ALUNO;NOME;SEXO;RG;DATA_NASC;EMAIL;TELEFONE;ENDERECO
122673;Ana Clara Ribeiro;F;195.046.827-58;1978-01-03;ana clara.ribeiro@trabalhopuc.br;41 2292 0590;Trecho Catarina Sales, 7 Acaiaca 10633762 Fogaça de Costa / CE
574726;Enrico Barros;M;761.850.243-90;1960-08-22;enrico.barros@trabalhopuc.br;11 5914 5794;Feira Gael da Cunha, 72 Lindéia 92347-099 das Neves do Amparo / PB
846477;Pietro Siqueira;M;236.714.580-62;1955-07-18;pietro.siqueira@trabalhopuc.br;+55 81 7414-5979;Lagoa João Felipe Casa Grande, 5 Vila São Rafael 34293729 Câmara / SE
447045;Henry da Rocha;M;263.184.095-05;1966-09-15;henry.darocha@trabalhopuc.br;+55 (021) 9494-0194;Parque Pacheco, 263 Guaratã 63529244 Leão do Campo / BA
846841;João Vitor Leão;M;527.641.983-37;1955-12-14;joão vitor.leão@trabalhopuc.br;(071) 3661 4297;Residencial Nunes, 31 Leonina 54844-244 Andrade / SC
18698;Letícia Guerra;F;029.184.675-02;1987-10-18;letícia.guerra@trabalhopuc.br;51 6358 7063;Rua Almeida, 66 Santana Do Cafezal 26701-359 Lima de Minas / RJ
675923;João Felipe Caldeira;M;058.649.712-94;1994-05-20;joão felipe.caldeira@trabalhopuc.br;41 1607-4152;Avenida de Sá, 1 Anchieta 93237-384 Aparecida das Pedras / SC
179002;Gael Henrique Silva;M;571.043.982-79;1955-01-17;gael henrique.silva@trabalhopuc.br;+55 51 0152 8832;Trecho de Pastor, 79 Nova Gameleira 37793408 Montenegro do Amparo / MG
281930;Murilo Almeida;M;239.510.487-60;1991-05-10;murilo.almeida@trabalhopuc.br;(051) 9458-0622;Distrito Ferreira Solimoes 17760-616 Alves / MA
525227;Caroline Aragão;F;469.035.271-25;1976-05-04;caroline.aragão@trabalhopuc.br;0300-369-6871;Travessa Cirino, 965 Santa Sofia 65049-639 Pires / TO
377825;Fernanda Sampaio;F;735.602.981-21;1952-07-15;fernanda.sampaio@trabalhopuc.br;+55 (021) 6171-0612;Esplanada Nathan Viana, 5 Biquinhas 89777125 Costela / RO
547168;Davi Lucca da Paz;M;467.981.035-10;1983-05-25;davi lucca.dapaz@trabalhopuc.br;+55 11 2643 7520;Conjunto de Farias, 97 Colégio Batista 58110066 Vieira das Pedras / TO
252244;Antônio Barros;M;305.719.842-23;1951-09-01;antônio.barros@trabalhopuc.br;+55 84 6816-3660;Favela de Cirino, 3 Cidade Jardim 98998-999 Rezende de Montenegro / RS
399425;Lavínia Martins;F;091.638.742-96;1950-06-13;lavínia.martins@trabalhopuc.br;41 3318 0701;Praça Raul da Mota, 972 Teixeira Dias 78085-206 Nunes de Goiás / MS
186759;Ana Lívia da Rocha;F;601.548.329-60;1975-11-12;ana lívia.darocha@trabalhopuc.br;+55 11 9537 3628;Favela Lavínia Castro, 994 Santa Inês 93328-927 Camargo da Praia / AC
880506;Nicolas Moraes;M;459.786.012-67;1979-07-25;nicolas.moraes@trabalhopuc.br;+55 (041) 6630 8646;Núcleo Souza, 98 Canadá 41451903 Pires / TO
146149;Bruna Barros;F;013.892.546-15;1979-02-03;bruna.barros@trabalhopuc.br;31 9447-0573;Rua de Camargo, 8 Vila Independencia 1ª Seção 68747291 Ribeiro / CE
648355;Vitor da Mata;M;380.469.752-65;1961-01-06;vitor.damata@trabalhopuc.br;(041) 9343-7377;Distrito Isabella Nunes Laranjeiras 93253-154 Campos de Moreira / ES
608483;Gabriel Campos;M;691.470.853-39;1959-09-12;gabriel.campos@trabalhopuc.br;(084) 0948 5027;Fazenda Maria Fernanda Silva, 67 Vila Aeroporto 65878-782 da Mota / PE
420616;Diogo Freitas;M;268.539.047-29;1994-04-18;diogo.freitas@trabalhopuc.br;84 8266 9180;Colônia de Moraes, 7 Coqueiros 66159-902 Rodrigues / DF
173080;Enzo Sales;M;826.190.345-15;1961-10-06;enzo.sales@trabalhopuc.br;(011) 4571 1780;Distrito de Câmara, 5 Chácara Leonina 30597549 Campos / MT
567192;Mirella da Costa;F;839.715.640-20;1964-12-14;mirella.dacosta@trabalhopuc.br;+55 (021) 7143-0470;Quadra Moraes, 606 Das Industrias I 30432-640 Rocha / GO
991178;Arthur Cirino;M;083.762.954-38;1985-09-19;arthur.cirino@trabalhopuc.br;41 5026 1678;Recanto Théo Fonseca Santa Sofia 55266188 Marques / SP
875159;Bruno Duarte;M;836.514.097-75;1982-06-17;bruno.duarte@trabalhopuc.br;0900-657-1560;Jardim de Cassiano, 42 Aparecida 41372-161 Farias / MT
140783;Lorenzo Oliveira;M;327.851.094-14;1961-06-04;lorenzo.oliveira@trabalhopuc.br;11 5764 2644;Avenida de Silveira Santa Inês 65137-399 Pimenta / GO
467680;Liz Pacheco;F;823.601.754-08;1977-10-05;liz.pacheco@trabalhopuc.br;84 6068-2752;Vila Vieira, 389 Castelo 11113-210 Pinto do Galho / RN
93435;Daniel Alves;M;391.657.208-30;1967-03-04;daniel.alves@trabalhopuc.br;0300-677-5175;Alameda de Fernandes, 88 Independência 39601-725 Pires do Amparo / RJ
772429;Gael Macedo;M;821.704.396-50;1971-01-23;gael.macedo@trabalhopuc.br;81 6352 5280;Lago Oliveira, 57 São Francisco 20871231 Cunha de Moura / MT
588871;Fernando da Luz;M;491.328.705-23;1980-05-15;fernando.daluz@trabalhopuc.br;71 7169-8096;Vereda Henry Cardoso, 55 Dona Clara 05495848 Costela Alegre / PA
719745;Vicente Pinto;M;795.416.820-49;1986-04-04;vicente.pinto@trabalhopuc.br;(021) 6926-6328;Núcleo de Barros, 134 Acaiaca 65669-906 Barros / MT
895822;Pedro Henrique Nogueira;M;167.304.928-13;1973-06-16;pedro henrique.nogueira@trabalhopuc.br;(061) 8172-2088;Estação Mariane Sampaio, 8 Serra Verde 72956530 Machado / ES
236741;Erick Sales;M;654.071.329-07;1994-03-06;erick.sales@trabalhopuc.br;+55 71 5704 9413;Lago Dias, 64 Vila Piratininga Venda Nova 40581-418 Santos / RS
575172;Catarina da Costa;F;625.173.098-68;1982-02-13;catarina.dacosta@trabalhopuc.br;0500 539 0495;Lagoa Abreu, 587 Dom Cabral 53348-811 Albuquerque / AL
479833;Luiz Felipe Vargas;M;482.193.057-97;1968-09-10;luiz felipe.vargas@trabalhopuc.br;0800 582 1712;Distrito Siqueira, 219 Caiçara - Adelaide 97371-506 Rios de Pinto / MT
786015;Liam Rodrigues;M;428.736.190-31;1965-06-10;liam.rodrigues@trabalhopuc.br;+55 (021) 0975-9704;Ladeira Albuquerque, 6 Tupi B 25615-975 da Luz do Oeste / DF
304169;Maria Eduarda Caldeira;F;150.384.972-41;1951-05-05;maria eduarda.caldeira@trabalhopuc.br;(061) 0060-4367;Viela de Nascimento, 89 Santa Tereza 84090-804 Pacheco de Minas / ES
337668;Augusto Correia;M;748.601.593-57;1956-06-17;augusto.correia@trabalhopuc.br;+55 (021) 4453-4748;Recanto Mendonça, 44 Vila Puc 65390649 Lima do Campo / SC
264991;Arthur Gabriel Cavalcante;M;107.892.563-12;1959-12-05;arthur gabriel.cavalcante@trabalhopuc.br;+55 (051) 1661-0190;Via Sampaio, 7 Floramar 34532-192 Costa Verde / MS
618521;Jade da Cunha;F;265.314.079-99;1978-06-08;jade.dacunha@trabalhopuc.br;(051) 2338 3764;Vila Davi Mendes, 148 São Jorge 1ª Seção 35083052 Cunha das Flores / MG
962482;Maria Luiza da Paz;F;731.054.826-44;1963-01-30;maria luiza.dapaz@trabalhopuc.br;+55 61 5728 9984;Setor de Campos, 63 Horto Florestal 76195047 Pacheco / AL
842231;Henry Almeida;M;713.298.465-91;1968-10-06;henry.almeida@trabalhopuc.br;(081) 4864-3451;Rua de Ferreira, 65 Conjunto Novo Dom Bosco 98821-566 da Conceição / AM
532932;Sofia Nunes;F;569.712.403-16;1961-12-15;sofia.nunes@trabalhopuc.br;0800 602 3262;Rodovia de Mendonça Cinquentenário 01943553 Aragão de Fernandes / RO
901231;Gael Rodrigues;M;984.605.127-11;1988-01-23;gael.rodrigues@trabalhopuc.br;+55 71 3927-0117;Vila Léo Nogueira, 24 Barão Homem De Melo 2ª Seção 97388-770 Macedo / PA
616869;Zoe Pacheco;F;905.187.423-50;1987-12-17;zoe.pacheco@trabalhopuc.br;+55 (061) 6305-3909;Núcleo de Oliveira, 52 Santa Rosa 38060867 Rodrigues / PA
322975;Sabrina Sampaio;F;931.062.875-86;1967-08-21;sabrina.sampaio@trabalhopuc.br;+55 (084) 3568-1000;Morro de Silva Tiradentes 46275-705 Carvalho Paulista / MS
541665;Isabela Nascimento;F;609.381.274-03;1951-12-11;isabela.nascimento@trabalhopuc.br;+55 (031) 1545 1611;Sítio da Rocha, 51 Alto Vera Cruz 46733532 Martins do Sul / MS
179256;Anna Liz Araújo;F;928.461.753-73;1988-08-20;anna liz.araújo@trabalhopuc.br;+55 (051) 1038 9135;Trecho Yuri Novais, 695 Vila São Geraldo 45031691 Nogueira do Amparo / MA
729503;Liz Mendes;F;671.835.249-73;1967-02-04;liz.mendes@trabalhopuc.br;61 9866 0663;Morro de Cassiano, 617 Vila Sesc 06404-909 Pimenta da Prata / RJ
433390;Yuri Viana;M;819.024.735-23;1966-05-29;yuri.viana@trabalhopuc.br;(011) 2924 0179;Quadra Pedro Macedo, 10 Monte São José 16183-155 Cunha do Galho / SC
525775;Francisco da Rosa;M;528.061.439-42;1973-08-21;francisco.darosa@trabalhopuc.br;11 0272-4374;Lago de da Cruz, 79 São Jorge 2ª Seção 29186192 Moreira dos Dourados / AP
898050;Apollo Moraes;M;316.820.794-22;1955-10-04;apollo.moraes@trabalhopuc.br;+55 71 8878 5210;Ladeira Sophie Cavalcante, 993 Jardim Vitoria 48678-125 Leão / SE
959780;Maria Cecília Azevedo;F;892.570.461-76;1956-05-15;maria cecília.azevedo@trabalhopuc.br;0900 968 1261;Trevo das Neves, 140 Nossa Senhora Da Conceição 78601288 Câmara / RJ
409622;Yago Ramos;M;613.294.087-13;1992-12-04;yago.ramos@trabalhopuc.br;+55 (011) 5337 7706;Favela de Martins Ermelinda 83979-291 Leão / PB
249545;Maria Helena Pacheco;F;107.964.523-34;1973-02-25;maria helena.pacheco@trabalhopuc.br;61 7485-9363;Largo Moraes, 21 Vila Antena Montanhês 75536-449 Machado / MA
598785;Maitê Rios;F;910.826.453-89;1972-03-24;maitê.rios@trabalhopuc.br;+55 21 5104-6325;Lago Rafaela Garcia Ambrosina 51460-471 Rodrigues do Sul / DF
658111;Ana Lívia Fernandes;F;650.183.274-80;1957-09-24;ana lívia.fernandes@trabalhopuc.br;(071) 7516 9353;Trecho Theo Souza Vila Canto Do Sabiá 17595552 Ferreira do Oeste / AL
722767;Laís Cavalcante;F;817.924.503-97;1955-02-05;laís.cavalcante@trabalhopuc.br;+55 (051) 5984-6174;Setor Natália Cunha, 9 Paquetá 80597-770 Jesus de Goiás / CE
666343;Sabrina Correia;F;270.315.864-53;1951-04-26;sabrina.correia@trabalhopuc.br;+55 71 2197-1010;Recanto Ana Júlia Rios, 73 Leonina 56168-248 Jesus dos Dourados / PI
535777;Eloá da Luz;F;405.236.718-90;1995-08-09;eloá.daluz@trabalhopuc.br;+55 (011) 2351-7903;Viaduto Barros, 13 Frei Leopoldo 54266-766 Cavalcanti / SC
791200;Alexandre Barbosa;M;283.691.504-89;1975-03-18;alexandre.barbosa@trabalhopuc.br;+55 (071) 6030 9626;Lago Antony Moreira, 20 Vila Ecológica 88347686 Castro do Sul / MT
633604;Apollo Ribeiro;M;215.843.096-60;1961-05-26;apollo.ribeiro@trabalhopuc.br;+55 31 1798 4598;Jardim de Cavalcanti, 7 Santa Efigênia 52645486 Albuquerque de Lopes / MT
506515;Lucas Gabriel Novaes;M;182.976.340-78;1989-06-02;lucas gabriel.novaes@trabalhopuc.br;+55 (031) 8846 0366;Conjunto de Aparecida, 4 Jaraguá 68605869 Araújo / AC
983905;Clara Novaes;F;370.518.296-02;1967-08-19;clara.novaes@trabalhopuc.br;0300-088-2011;Pátio Barbosa, 23 Luxemburgo 30775-933 da Conceição do Norte / SP
989744;Amanda Rios;F;059.743.168-00;1950-02-15;amanda.rios@trabalhopuc.br;+55 81 5549-0166;Recanto de Gomes, 40 Santa Isabel 67358116 Santos do Galho / AC
922554;Ravy Monteiro;M;032.481.769-03;1978-08-31;ravy.monteiro@trabalhopuc.br;+55 71 5874-4385;Travessa da Cunha, 52 Sport Club 34095953 Viana / GO
497154;Bárbara Peixoto;F;390.682.751-86;1955-01-29;bárbara.peixoto@trabalhopuc.br;(031) 2423 5911;Lagoa de da Cruz Braúnas 86979-496 Costela das Pedras / SP
671490;Cauã Alves;M;508.721.463-08;1955-02-27;cauã.alves@trabalhopuc.br;(051) 2838-8227;Viela Mirella Ferreira, 22 Fazendinha 26715-416 Vargas / RR
416916;Ravi Machado;M;861.407.293-78;1957-12-02;ravi.machado@trabalhopuc.br;51 5964 7361;Lagoa Bruna Campos, 725 Buritis 09210743 da Costa / CE
82420;Ágatha Rocha;F;021.347.569-34;1982-02-13;ágatha.rocha@trabalhopuc.br;0800 326 2812;Alameda de Almeida, 73 Vila Oeste 00829-671 da Mota de Barbosa / AL
5325;Maria Júlia Freitas;F;359.018.746-84;1963-05-02;maria júlia.freitas@trabalhopuc.br;0800-994-1581;Vereda Costela Fernão Dias 50797-794 Mendes Paulista / BA
869751;Murilo Macedo;M;208.596.143-60;1985-08-07;murilo.macedo@trabalhopuc.br;+55 51 3765 5407;Sítio Benjamim Aragão, 61 Jonas Veiga 70928973 Camargo de Caldeira / MS
7654;Pedro Henrique da Rocha;M;215.408.736-17;1991-02-21;pedro henrique.darocha@trabalhopuc.br;+55 41 9228 9704;Rua Pires, 65 Sion 53324611 Casa Grande / SE
103869;Juliana Guerra;F;743.650.819-93;1975-08-12;juliana.guerra@trabalhopuc.br;0900-126-5790;Trecho Moreira, 94 Marieta 3ª Seção 58253732 Macedo / MG
301331;Davi Lucca Mendonça;M;972.610.435-16;1976-10-11;davi lucca.mendonça@trabalhopuc.br;51 9259 1114;Estrada Andrade, 26 Monte Azul 95243592 Vieira de Borges / RJ
711773;Helena Rocha;F;317.650.249-43;1982-07-08;helena.rocha@trabalhopuc.br;11 9242 7919;Largo Olívia Vargas, 25 Ernesto Nascimento 69731-054 Melo / AC
396457;Aurora Almeida;F;961.837.402-50;1963-11-01;aurora.almeida@trabalhopuc.br;84 2520 7322;Esplanada Ágatha da Cunha Novo Ouro Preto 28615440 Carvalho Alegre / AM
6233;Eduardo Guerra;M;657.028.193-30;1971-05-25;eduardo.guerra@trabalhopuc.br;0500-755-5012;Aeroporto Rios, 361 Vila Minaslandia 85110865 Viana / SP
127348;Maria Eduarda da Luz;F;839.016.745-00;1973-01-25;maria eduarda.daluz@trabalhopuc.br;11 7199 1064;Pátio de Casa Grande, 2 São Benedito 42404-861 Monteiro / CE
3424;João Felipe da Mota;M;837.156.940-84;1982-01-26;joão felipe.damota@trabalhopuc.br;+55 84 9030 3023;Vereda de Mendes, 777 Jaraguá 10817112 Pereira / SP
490554;Fernando Barbosa;M;802.173.569-40;1977-02-18;fernando.barbosa@trabalhopuc.br;(031) 8586-7876;Distrito Pinto Vila Havaí 99978450 Leão de Cavalcante / SE
303200;Murilo Rios;M;819.574.023-50;1968-07-09;murilo.rios@trabalhopuc.br;+55 51 7093 0082;Quadra de Ferreira, 76 Coração Eucarístico 21823268 Campos da Prata / RS
377524;Ravi Gomes;M;901.263.587-02;1983-11-19;ravi.gomes@trabalhopuc.br;(051) 8115-0076;Via de Mendonça, 76 Vila Minaslandia 77850340 Caldeira / SE
806755;Bárbara Vasconcelos;F;152.486.093-05;1964-07-31;bárbara.vasconcelos@trabalhopuc.br;+55 (041) 1757 5445;Fazenda Moraes, 451 Heliopolis 79010085 Azevedo / PE
336569;Maria Luiza Aparecida;F;874.925.031-05;1988-03-03;maria luiza.aparecida@trabalhopuc.br;0300-689-6552;Sítio Fogaça Vila Real 2ª Seção 19287-467 Fogaça / MT
584406;Lívia da Conceição;F;976.281.305-77;1977-05-14;lívia.daconceição@trabalhopuc.br;31 6077 3247;Praia de Rezende, 353 Braúnas 20242-040 Ribeiro Paulista / RR
832365;Arthur Gabriel Porto;M;569.420.183-33;1983-01-21;arthur gabriel.porto@trabalhopuc.br;(041) 3190 5411;Praia de Borges, 77 São Vicente 48214858 Caldeira do Oeste / PB
855884;Sara Rezende;F;832.106.745-07;1972-07-30;sara.rezende@trabalhopuc.br;84 5194-8623;Vereda Sampaio, 32 Floresta 03833657 Castro / MT
136175;Aurora Ramos;F;147.082.659-30;1967-02-02;aurora.ramos@trabalhopuc.br;(071) 9712 2894;Vereda de Marques, 24 Vila Barragem Santa Lúcia 06346-120 Rios Paulista / SE
237496;Bento da Costa;M;193.786.025-68;1984-04-09;bento.dacosta@trabalhopuc.br;+55 31 6469 8882;Sítio Sampaio, 73 Vila Aeroporto 97496-079 Novais de Lopes / MT
687424;Bruna Fonseca;F;614.057.329-70;1975-10-01;bruna.fonseca@trabalhopuc.br;+55 (051) 2954-2275;Fazenda de Farias, 239 Pantanal 03719847 das Neves / AL
635178;José Pedro Pimenta;M;740.691.825-94;1960-12-28;josé pedro.pimenta@trabalhopuc.br;31 0604 9777;Rodovia Ana Vitória Nunes, 74 Morro Dos Macacos 96536627 Mendes / AL
577949;Davi Luiz Mendes;M;650.731.849-39;1952-09-12;davi luiz.mendes@trabalhopuc.br;+55 (041) 9848-1641;Sítio Pereira, 48 São Cristóvão 00256-067 Leão / RJ
526314;Brayan Cardoso;M;341.260.879-31;1966-11-07;brayan.cardoso@trabalhopuc.br;+55 21 3871-4086;Rodovia Cunha, 92 Conjunto Celso Machado 56777-799 Martins / GO
349826;João Duarte;M;213.846.097-50;1965-12-16;joão.duarte@trabalhopuc.br;+55 61 3394 0575;Vale de Farias Independência 87072-218 Martins / RO
625913;Maria Sophia Pimenta;F;361.578.409-00;1969-02-16;maria sophia.pimenta@trabalhopuc.br;61 1207-4186;Campo Heloisa Sales, 7 Tres Marias 65440-936 Aparecida / RJ
562408;Bruna da Rosa;F;183.426.975-09;1976-08-06;bruna.darosa@trabalhopuc.br;0500 044 2693;Sítio Mariah Porto, 56 Vila Antena Montanhês 06969386 Mendonça do Campo / MA
414017;Letícia Souza;F;571.294.083-32;1976-08-25;letícia.souza@trabalhopuc.br;(041) 1658-2427;Área de Almeida, 816 Floresta 78696302 da Mota de Marques / RN
586254;Thomas Porto;M;590.631.274-99;1967-05-12;thomas.porto@trabalhopuc.br;(011) 1744-3987;Praia Leão, 2 Jardim Atlântico 55795923 Farias de Rodrigues / AC
327008;Felipe da Mota;M;372.548.109-14;1954-01-09;felipe.damota@trabalhopuc.br;+55 71 8459 5408;Colônia Costela, 95 Outro 57182942 Casa Grande de Moreira / ES
701266;Anthony Gabriel Santos;M;910.865.732-77;1989-11-26;anthony gabriel.santos@trabalhopuc.br;0300-230-7743;Trecho de Jesus, 51 Venda Nova 07930879 das Neves de Silveira / RN
150950;Daniel Souza;M;812.709.654-76;1962-11-14;daniel.souza@trabalhopuc.br;+55 (081) 6317 6201;Setor Fogaça, 581 Beija Flor 35752165 Pimenta / AL
901648;Felipe da Cruz;M;140.925.783-50;1969-06-04;felipe.dacruz@trabalhopuc.br;+55 61 6112 2045;Fazenda de Marques, 65 Vila São Gabriel Jacui 59128-341 da Mata do Amparo / RO
895060;José Pedro Leão;M;102.746.835-71;1952-02-10;josé pedro.leão@trabalhopuc.br;+55 61 3523 4390;Condomínio Alves, 122 Miramar 39948-237 Pacheco / SP
899059;Felipe Sá;M;691.852.403-89;1958-09-24;felipe.sá@trabalhopuc.br;+55 84 1009-1182;Feira Sá Barroca 95682779 Vasconcelos da Serra / SC
11029;Pedro Miguel da Costa;M;821.059.763-95;1973-02-26;pedro miguel.dacosta@trabalhopuc.br;(061) 0770-4633;Chácara Fonseca, 86 Vila Copacabana 04024-732 Rodrigues Paulista / CE
488035;Luna Ferreira;F;593.106.827-95;1961-04-21;luna.ferreira@trabalhopuc.br;+55 31 4917 6849;Quadra Heloisa Vieira, 73 Conjunto Califórnia Ii 27200-816 Garcia / PI
87503;Maria Liz da Cruz;F;374.928.156-46;1989-12-30;maria liz.dacruz@trabalhopuc.br;+55 (021) 3655-9585;Praça Maria Laura Viana, 50 Vila Copacabana 51581083 Câmara do Norte / SE
645182;Daniel Silva;M;124.830.679-13;1978-12-07;daniel.silva@trabalhopuc.br;(051) 1174-3138;Estação Novaes, 79 Mantiqueira 69548936 da Paz / BA
922482;Camila Pinto;F;396.825.417-19;1959-06-29;camila.pinto@trabalhopuc.br;84 3486-2639;Loteamento Emanuelly Duarte, 78 Alto Dos Pinheiros 49036-299 Lima de da Rosa / PE
64324;Ana Lívia Gonçalves;F;390.175.482-23;1960-10-26;ana lívia.gonçalves@trabalhopuc.br;(061) 0689 3878;Residencial Asafe Araújo Mangabeiras 90417-050 Andrade / PI
990622;Daniel Andrade;M;913.467.520-52;1958-04-25;daniel.andrade@trabalhopuc.br;+55 (061) 2151-0740;Sítio de Ribeiro Betânia 20391-046 Barros do Amparo / RN
476253;Daniela Montenegro;F;362.908.571-77;1958-11-19;daniela.montenegro@trabalhopuc.br;+55 61 8656-0148;Praça Barbosa, 3 Senhor Dos Passos 67029756 Moraes das Flores / MG
9625;Lorena Albuquerque;F;894.036.125-33;1978-02-26;lorena.albuquerque@trabalhopuc.br;71 3725-1810;Estação Ana Laura Machado, 990 Santa Margarida 95680-323 Vasconcelos das Pedras / RJ
923912;Ana Julia Abreu;F;485.037.126-44;1950-07-22;ana julia.abreu@trabalhopuc.br;+55 81 9290-0740;Lagoa de Machado, 27 Bandeirantes 58107357 Siqueira de Moreira / RN
261962;Zoe Aragão;F;139.452.670-99;1995-04-27;zoe.aragão@trabalhopuc.br;41 4884 8183;Área de Novaes, 40 Vila Santa Monica 2ª Seção 78612262 Teixeira Alegre / GO
142755;Antônio Mendes;M;537.102.869-21;1956-08-01;antônio.mendes@trabalhopuc.br;0800 974 2730;Viela de Ribeiro, 99 Candelaria 15600-551 Alves / PB
427466;Olívia Farias;F;715.068.294-49;1981-10-01;olívia.farias@trabalhopuc.br;0500-279-7994;Condomínio Apollo Cardoso, 42 Caiçara - Adelaide 04090-572 Nogueira / PR
211878;Sarah Albuquerque;F;293.607.458-47;1954-12-14;sarah.albuquerque@trabalhopuc.br;(081) 8889 0007;Esplanada de Jesus, 75 Serra Verde 89546698 Cavalcanti / RR
307935;Natália Cardoso;F;912.430.867-69;1975-02-05;natália.cardoso@trabalhopuc.br;(071) 6353 3813;Rodovia da Rosa, 1 Vila Paraíso 25295132 Ribeiro / TO
232753;Breno da Cunha;M;541.832.097-14;1957-01-31;breno.dacunha@trabalhopuc.br;81 8937 5915;Quadra Heloísa Costa, 27 Tupi B 74921-533 Cassiano / PA
151508;Allana Macedo;F;160.723.984-13;1956-06-01;allana.macedo@trabalhopuc.br;71 8296-6717;Esplanada Ribeiro, 61 Vila Mantiqueira 16579-011 Sales do Amparo / DF
437145;Lucas Mendonça;M;924.835.710-50;1962-02-06;lucas.mendonça@trabalhopuc.br;(084) 7473 3580;Trecho Fernandes, 48 Vila Batik 88395-490 Castro da Mata / ES
910646;Leandro Vasconcelos;M;708.349.265-47;1984-10-03;leandro.vasconcelos@trabalhopuc.br;(071) 1760 4290;Largo Raul Albuquerque, 50 São Vicente 06506318 Almeida / TO
448379;Sophie Azevedo;F;516.078.493-48;1960-11-26;sophie.azevedo@trabalhopuc.br;(061) 2018 4037;Residencial de Andrade, 1 Barão Homem De Melo 2ª Seção 15534011 Duarte Alegre / TO
977606;Gabriel Rios;M;937.412.860-87;1970-07-28;gabriel.rios@trabalhopuc.br;21 4611-8755;Quadra Moraes, 28 Luxemburgo 31420648 Gonçalves / SP
449714;Maria Cecília Rodrigues;F;708.531.246-71;1971-02-14;maria cecília.rodrigues@trabalhopuc.br;+55 31 7566-3649;Avenida de Lima, 360 Santa Sofia 83652-191 Correia de Cirino / AP
387077;Diego Lopes;M;902.341.758-50;1987-07-15;diego.lopes@trabalhopuc.br;+55 (011) 1292 8261;Largo de Azevedo, 5 Vila São Geraldo 84296-817 Alves / SE
376608;Isabela Rezende;F;270.345.819-32;1989-07-25;isabela.rezende@trabalhopuc.br;+55 (011) 5966 7472;Loteamento Mariana Moura, 967 Marmiteiros 40018209 Fonseca Grande / ES
813824;Gael Monteiro;M;274.359.018-14;1952-08-22;gael.monteiro@trabalhopuc.br;(081) 8662 8792;Quadra Maria Sophia Mendonça, 3 Ambrosina 79010590 da Rosa do Oeste / RO
629141;Breno Ribeiro;M;034.617.598-48;1985-11-04;breno.ribeiro@trabalhopuc.br;41 5797 8217;Lagoa Gustavo Macedo, 790 Manacas 91133306 da Costa / SC
94405;Daniel Siqueira;M;490.273.865-10;1973-04-11;daniel.siqueira@trabalhopuc.br;61 8445 5298;Travessa Maria Cecília Cirino, 14 Aarão Reis 73301-289 Vieira / PE
796974;João Gabriel Barros;M;689.234.701-04;1965-01-21;joão gabriel.barros@trabalhopuc.br;0300-200-5209;Alameda Ana Carolina Teixeira Luxemburgo 85209111 Souza do Norte / RN
655257;Luiz Miguel Lima;M;365.928.710-59;1987-06-06;luiz miguel.lima@trabalhopuc.br;+55 (061) 1131-7970;Trevo de da Cruz, 52 Santa Maria 89967-527 Guerra do Amparo / RS
